timestamp,process_id,username,ip,is_private,is_root,message,label
1670681588.0,24512,root,187.141.143.180,0,1,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,auth_failure
1670681590.0,24512,root,187.141.143.180,0,1,Failed password for root from 187.141.143.180 port 38180 ssh2,failed_password
1670681593.0,24514,,187.141.143.180,0,0,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,break_in_attempt
1670681593.0,24514,root,187.141.143.180,0,1,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,auth_failure
1670681595.0,24514,root,187.141.143.180,0,1,Failed password for root from 187.141.143.180 port 39319 ssh2,failed_password
1670681599.0,24516,,187.141.143.180,0,0,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,break_in_attempt
1670681599.0,24516,root,187.141.143.180,0,1,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,auth_failure
1670681601.0,24516,root,187.141.143.180,0,1,Failed password for root from 187.141.143.180 port 40414 ssh2,failed_password
1670681602.0,24511,,185.190.58.151,0,0,Did not receive identification string from 185.190.58.151,no_identification
1670681605.0,24518,,187.141.143.180,0,0,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,break_in_attempt
1670681605.0,24518,root,187.141.143.180,0,1,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,auth_failure
1670681606.0,24518,root,187.141.143.180,0,1,Failed password for root from 187.141.143.180 port 41834 ssh2,failed_password
1670681610.0,24520,,187.141.143.180,0,0,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,break_in_attempt
1670681610.0,24520,root,187.141.143.180,0,1,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,auth_failure
1670681612.0,24520,root,187.141.143.180,0,1,Failed password for root from 187.141.143.180 port 43092 ssh2,failed_password
1670681616.0,24522,,187.141.143.180,0,0,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,break_in_attempt
1670681616.0,24522,root,187.141.143.180,0,1,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,auth_failure
1670681618.0,24522,root,187.141.143.180,0,1,Failed password for root from 187.141.143.180 port 44328 ssh2,failed_password
1670681622.0,24525,,187.141.143.180,0,0,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,break_in_attempt
1670681622.0,24525,root,187.141.143.180,0,1,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,auth_failure
1670681624.0,24525,root,187.141.143.180,0,1,Failed password for root from 187.141.143.180 port 45696 ssh2,failed_password
1670681628.0,24527,,187.141.143.180,0,0,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,break_in_attempt
1670681628.0,24527,root,187.141.143.180,0,1,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,auth_failure
1670681630.0,24527,root,187.141.143.180,0,1,Failed password for root from 187.141.143.180 port 47004 ssh2,failed_password
1670681633.0,24529,,187.141.143.180,0,0,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,break_in_attempt
1670681633.0,24529,root,187.141.143.180,0,1,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,auth_failure
1670681636.0,24529,root,187.141.143.180,0,1,Failed password for root from 187.141.143.180 port 48339 ssh2,failed_password
1670681639.0,24531,,187.141.143.180,0,0,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,break_in_attempt
1670681639.0,24531,root,187.141.143.180,0,1,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,auth_failure
1670681641.0,24531,root,187.141.143.180,0,1,Failed password for root from 187.141.143.180 port 49674 ssh2,failed_password
1670681644.0,24533,,187.141.143.180,0,0,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,break_in_attempt
1670681644.0,24533,root,187.141.143.180,0,1,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,auth_failure
1670681646.0,24533,root,187.141.143.180,0,1,Failed password for root from 187.141.143.180 port 50880 ssh2,failed_password
1670681649.0,24535,,187.141.143.180,0,0,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,break_in_attempt
1670681649.0,24535,root,187.141.143.180,0,1,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,auth_failure
1670681651.0,24535,root,187.141.143.180,0,1,Failed password for root from 187.141.143.180 port 52176 ssh2,failed_password
1670681654.0,24537,,187.141.143.180,0,0,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,break_in_attempt
1670681654.0,24537,root,187.141.143.180,0,1,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,auth_failure
1670681656.0,24537,root,187.141.143.180,0,1,Failed password for root from 187.141.143.180 port 53403 ssh2,failed_password
1670681659.0,24539,,187.141.143.180,0,0,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,break_in_attempt
1670681659.0,24539,root,187.141.143.180,0,1,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,auth_failure
1670681661.0,24539,root,187.141.143.180,0,1,Failed password for root from 187.141.143.180 port 54560 ssh2,failed_password
1670681665.0,24541,,187.141.143.180,0,0,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,break_in_attempt
1670681665.0,24541,root,187.141.143.180,0,1,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,auth_failure
1670681666.0,24541,root,187.141.143.180,0,1,Failed password for root from 187.141.143.180 port 55849 ssh2,failed_password
1670681670.0,24543,,187.141.143.180,0,0,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,break_in_attempt
1670681670.0,24543,root,187.141.143.180,0,1,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,auth_failure
1670681672.0,24543,root,187.141.143.180,0,1,Failed password for root from 187.141.143.180 port 57037 ssh2,failed_password
1670681675.0,24545,,187.141.143.180,0,0,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,break_in_attempt
1670681675.0,24545,root,187.141.143.180,0,1,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,auth_failure
1670681678.0,24545,root,187.141.143.180,0,1,Failed password for root from 187.141.143.180 port 58386 ssh2,failed_password
1670681681.0,24547,,187.141.143.180,0,0,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,break_in_attempt
1670681681.0,24547,root,187.141.143.180,0,1,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,auth_failure
1670681683.0,24547,root,187.141.143.180,0,1,Failed password for root from 187.141.143.180 port 59705 ssh2,failed_password
1670681686.0,24549,,187.141.143.180,0,0,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,break_in_attempt
1670681686.0,24549,root,187.141.143.180,0,1,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,auth_failure
1670681689.0,24549,root,187.141.143.180,0,1,Failed password for root from 187.141.143.180 port 60924 ssh2,failed_password
1670681692.0,24551,,187.141.143.180,0,0,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,break_in_attempt
1670681692.0,24551,root,187.141.143.180,0,1,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,auth_failure
1670681694.0,24551,root,187.141.143.180,0,1,Failed password for root from 187.141.143.180 port 34001 ssh2,failed_password
1670681697.0,24553,,187.141.143.180,0,0,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,break_in_attempt
1670681697.0,24553,root,187.141.143.180,0,1,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,auth_failure
1670681699.0,24553,root,187.141.143.180,0,1,Failed password for root from 187.141.143.180 port 35172 ssh2,failed_password
1670681702.0,24555,,187.141.143.180,0,0,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,break_in_attempt
1670681702.0,24555,root,187.141.143.180,0,1,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,auth_failure
1670681704.0,24555,root,187.141.143.180,0,1,Failed password for root from 187.141.143.180 port 36419 ssh2,failed_password
1670681707.0,24557,,187.141.143.180,0,0,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,break_in_attempt
1670681707.0,24557,root,187.141.143.180,0,1,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,auth_failure
1670681709.0,24557,root,187.141.143.180,0,1,Failed password for root from 187.141.143.180 port 37678 ssh2,failed_password
1670681712.0,24559,,187.141.143.180,0,0,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,break_in_attempt
1670681712.0,24559,root,187.141.143.180,0,1,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,auth_failure
1670681714.0,24559,root,187.141.143.180,0,1,Failed password for root from 187.141.143.180 port 38937 ssh2,failed_password
1670681718.0,24561,,187.141.143.180,0,0,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,break_in_attempt
1670681718.0,24561,root,187.141.143.180,0,1,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,auth_failure
1670681720.0,24561,root,187.141.143.180,0,1,Failed password for root from 187.141.143.180 port 40297 ssh2,failed_password
1670681723.0,24563,,187.141.143.180,0,0,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,break_in_attempt
1670681723.0,24563,root,187.141.143.180,0,1,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,auth_failure
1670681725.0,24563,root,187.141.143.180,0,1,Failed password for root from 187.141.143.180 port 41667 ssh2,failed_password
1670681729.0,24565,,187.141.143.180,0,0,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,break_in_attempt
1670681729.0,24565,root,187.141.143.180,0,1,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,auth_failure
1670681731.0,24565,root,187.141.143.180,0,1,Failed password for root from 187.141.143.180 port 42938 ssh2,failed_password
1670681734.0,24567,,187.141.143.180,0,0,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,break_in_attempt
1670681734.0,24567,root,187.141.143.180,0,1,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,auth_failure
1670681736.0,24567,root,187.141.143.180,0,1,Failed password for root from 187.141.143.180 port 44414 ssh2,failed_password
1670681739.0,24569,,187.141.143.180,0,0,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,break_in_attempt
1670681739.0,24569,root,187.141.143.180,0,1,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,auth_failure
1670681741.0,24569,root,187.141.143.180,0,1,Failed password for root from 187.141.143.180 port 45661 ssh2,failed_password
1670681744.0,24571,,187.141.143.180,0,0,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,break_in_attempt
1670681744.0,24571,root,187.141.143.180,0,1,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,auth_failure
1670681747.0,24571,root,187.141.143.180,0,1,Failed password for root from 187.141.143.180 port 46878 ssh2,failed_password
1670681750.0,24573,,187.141.143.180,0,0,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,break_in_attempt
1670681750.0,24573,root,187.141.143.180,0,1,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,auth_failure
1670681752.0,24573,root,187.141.143.180,0,1,Failed password for root from 187.141.143.180 port 48241 ssh2,failed_password
1670681755.0,24575,,187.141.143.180,0,0,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,break_in_attempt
1670681755.0,24575,root,187.141.143.180,0,1,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,auth_failure
1670681757.0,24575,root,187.141.143.180,0,1,Failed password for root from 187.141.143.180 port 49494 ssh2,failed_password
1670681760.0,24577,,187.141.143.180,0,0,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,break_in_attempt
1670681760.0,24577,root,187.141.143.180,0,1,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,auth_failure
1670681763.0,24577,root,187.141.143.180,0,1,Failed password for root from 187.141.143.180 port 50811 ssh2,failed_password
1670681766.0,24579,,187.141.143.180,0,0,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,break_in_attempt
1670681766.0,24579,root,187.141.143.180,0,1,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,auth_failure
1670681768.0,24579,root,187.141.143.180,0,1,Failed password for root from 187.141.143.180 port 52212 ssh2,failed_password
1670681771.0,24581,,187.141.143.180,0,0,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,break_in_attempt
1670681771.0,24581,root,187.141.143.180,0,1,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,auth_failure
1670681773.0,24581,root,187.141.143.180,0,1,Failed password for root from 187.141.143.180 port 53589 ssh2,failed_password
1670681777.0,24583,,187.141.143.180,0,0,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,break_in_attempt
1670681777.0,24583,root,187.141.143.180,0,1,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,auth_failure
1670681779.0,24583,root,187.141.143.180,0,1,Failed password for root from 187.141.143.180 port 54980 ssh2,failed_password
1670681782.0,24585,,187.141.143.180,0,0,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,break_in_attempt
1670681782.0,24585,root,187.141.143.180,0,1,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,auth_failure
1670681784.0,24585,root,187.141.143.180,0,1,Failed password for root from 187.141.143.180 port 56377 ssh2,failed_password
1670681787.0,24587,,187.141.143.180,0,0,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,break_in_attempt
1670681787.0,24587,root,187.141.143.180,0,1,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,auth_failure
1670681789.0,24587,root,187.141.143.180,0,1,Failed password for root from 187.141.143.180 port 57704 ssh2,failed_password
1670681793.0,24589,,187.141.143.180,0,0,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,break_in_attempt
1670681793.0,24589,root,187.141.143.180,0,1,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,auth_failure
1670681795.0,24589,root,187.141.143.180,0,1,Failed password for root from 187.141.143.180 port 59080 ssh2,failed_password
1670681798.0,24591,,187.141.143.180,0,0,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,break_in_attempt
1670681798.0,24591,root,187.141.143.180,0,1,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,auth_failure
1670681800.0,24591,root,187.141.143.180,0,1,Failed password for root from 187.141.143.180 port 60433 ssh2,failed_password
1670681803.0,24593,,187.141.143.180,0,0,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,break_in_attempt
1670681803.0,24593,root,187.141.143.180,0,1,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,auth_failure
1670681805.0,24593,root,187.141.143.180,0,1,Failed password for root from 187.141.143.180 port 33456 ssh2,failed_password
1670681808.0,24595,eoor,187.141.143.180,0,0,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT! -- Invalid user eoor from 187.141.143.180,break_in_attempt
1670681808.0,24595,,187.141.143.180,0,0,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180 ,auth_failure
1670681810.0,24595,eoor,187.141.143.180,0,0,Failed password for invalid user eoor from 187.141.143.180 port 45825 ssh2,failed_password
1670681813.0,24597,,187.141.143.180,0,0,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,break_in_attempt
1670681813.0,24597,root,187.141.143.180,0,1,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,auth_failure
1670681815.0,24597,root,187.141.143.180,0,1,Failed password for root from 187.141.143.180 port 46973 ssh2,failed_password
1670681819.0,24599,butter,187.141.143.180,0,0,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT! -- Invalid user butter from 187.141.143.180,break_in_attempt
1670681819.0,24599,,187.141.143.180,0,0,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180 ,auth_failure
1670681820.0,24599,butter,187.141.143.180,0,0,Failed password for invalid user butter from 187.141.143.180 port 48369 ssh2,failed_password
1670681825.0,24604,redhat,187.141.143.180,0,0,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT! -- Invalid user redhat from 187.141.143.180,break_in_attempt
1670681825.0,24604,,187.141.143.180,0,0,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180 ,auth_failure
1670681827.0,24604,redhat,187.141.143.180,0,0,Failed password for invalid user redhat from 187.141.143.180 port 49479 ssh2,failed_password
1670681831.0,24606,oracle,187.141.143.180,0,0,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT! -- Invalid user oracle from 187.141.143.180,break_in_attempt
1670681831.0,24606,,187.141.143.180,0,0,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180 ,auth_failure
1670681832.0,24606,oracle,187.141.143.180,0,0,Failed password for invalid user oracle from 187.141.143.180 port 51169 ssh2,failed_password
1670681835.0,24608,oracle,187.141.143.180,0,0,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT! -- Invalid user oracle from 187.141.143.180,break_in_attempt
1670681835.0,24608,,187.141.143.180,0,0,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180 ,auth_failure
1670681838.0,24608,oracle,187.141.143.180,0,0,Failed password for invalid user oracle from 187.141.143.180 port 52276 ssh2,failed_password
1670681841.0,24610,oracle,187.141.143.180,0,0,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT! -- Invalid user oracle from 187.141.143.180,break_in_attempt
1670681841.0,24610,,187.141.143.180,0,0,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180 ,auth_failure
1670681843.0,24610,oracle,187.141.143.180,0,0,Failed password for invalid user oracle from 187.141.143.180 port 53550 ssh2,failed_password
1670681846.0,24612,postgres,187.141.143.180,0,0,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT! -- Invalid user postgres from 187.141.143.180,break_in_attempt
1670681846.0,24612,,187.141.143.180,0,0,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180 ,auth_failure
1670681848.0,24612,postgres,187.141.143.180,0,0,Failed password for invalid user postgres from 187.141.143.180 port 54596 ssh2,failed_password
1670681851.0,24614,nagios,187.141.143.180,0,0,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT! -- Invalid user nagios from 187.141.143.180,break_in_attempt
1670681851.0,24614,,187.141.143.180,0,0,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180 ,auth_failure
1670681853.0,24614,nagios,187.141.143.180,0,0,Failed password for invalid user nagios from 187.141.143.180 port 55761 ssh2,failed_password
1670681856.0,24616,www,187.141.143.180,0,0,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT! -- Invalid user www from 187.141.143.180,break_in_attempt
1670681856.0,24616,,187.141.143.180,0,0,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180 ,auth_failure
1670681858.0,24616,www,187.141.143.180,0,0,Failed password for invalid user www from 187.141.143.180 port 56816 ssh2,failed_password
1670681861.0,24618,abc,187.141.143.180,0,0,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT! -- Invalid user abc from 187.141.143.180,break_in_attempt
1670681861.0,24618,,187.141.143.180,0,0,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180 ,auth_failure
1670681863.0,24618,abc,187.141.143.180,0,0,Failed password for invalid user abc from 187.141.143.180 port 58106 ssh2,failed_password
1670681866.0,24620,ted,187.141.143.180,0,0,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT! -- Invalid user ted from 187.141.143.180,break_in_attempt
1670681866.0,24620,,187.141.143.180,0,0,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180 ,auth_failure
1670681868.0,24620,ted,187.141.143.180,0,0,Failed password for invalid user ted from 187.141.143.180 port 59333 ssh2,failed_password
1670681872.0,24622,vnc,187.141.143.180,0,0,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT! -- Invalid user vnc from 187.141.143.180,break_in_attempt
1670681872.0,24622,,187.141.143.180,0,0,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180 ,auth_failure
1670681874.0,24622,vnc,187.141.143.180,0,0,Failed password for invalid user vnc from 187.141.143.180 port 60547 ssh2,failed_password
1670681878.0,24624,,187.141.143.180,0,0,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,break_in_attempt
1670681878.0,24624,git,187.141.143.180,0,0,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=git,auth_failure
